DATE,OPEN,HIGH,LOW,CLOSE,VOL,NEXT_OPEN
20170308,97.25,97.5,93.25,95.5,3691600,96
20170309,96,101.5,95.75,101.5,7962100,102.5
20170310,102.5,104,101.5,104,6896300,102.5
20170313,102.5,104,100.5,104,6505600,104.5
20170314,104.5,106,103,105.5,3486100,106
20170315,106,108,105,106,3240700,106
20170316,106,106.5,104.5,105,4197700,105
20170317,105,107.5,105,107.5,2274100,107
20170320,107,107.5,104.5,105.5,2287600,106
20170321,106,107,105.5,106.5,1905300,106
20170322,106,106.5,105,106.5,1449500,106.5
20170323,106.5,107,105,105,1271400,104.5
20170324,104.5,105.5,103,104.5,3143200,104
20170327,104,105.5,102.5,104.5,3172100,105
20170328,105,106.5,103.5,106.5,2241700,106
20170329,106,106.5,105,106,1275700,107
20170330,107,107,106,106.5,1738000,106
20170331,106,107,104,104.5,2999800,104.5
20170403,104.5,105.5,104.5,105,1116800,104.5
20170404,104.5,104.5,103,104.5,1474100,105.5
20170405,105.5,106,104.5,106,1477800,106
20170407,106,107,105,105.5,2161200,105
20170410,105,106,104.5,104.5,1663000,104.5
20170411,104.5,105.5,104,104.5,973100,104.5
20170412,104.5,105,101.5,101.5,3473500,101.5
20170417,101.5,102.5,99.25,99.5,2842700,99.5
20170418,99.5,101,99,99.5,2302700,99.5
20170419,99.5,102.5,99.25,102.5,3499100,103.5
20170420,103.5,103.5,102.5,103.5,1526000,103
20170421,103,103,100.5,100.5,977000,100.5
20170424,100.5,103.5,100.5,102.5,1204300,103
20170425,103,103.5,102,103,1126000,103.5
20170426,103.5,104,102.5,103.5,2490900,103.5
20170427,103.5,105.5,103.5,105,1625200,106
20170428,106,107,105.5,106.5,1817000,107
20170502,107,110,106.5,109,4884600,110.5
20170503,110.5,114.5,110.5,113,6737700,113.5
20170504,113.5,114,111.5,112.5,2812000,113
20170505,113,113.5,112,112.5,1540600,113
20170508,113,113.5,111.5,112.5,3232000,112.5
20170509,112.5,113.5,111,111,2703800,108
20170511,108,112.5,106,111,7442400,108
20170512,108,110,107.5,108,2830000,108
20170515,108,109,103.5,104.5,3306800,105
20170516,105,105,102,103,3996300,103
20170517,103,105,103,103,2138600,103
20170518,103,104,101.5,102,3313100,102.5
20170519,102.5,103.5,101.5,103,1405500,103
20170522,103,103.5,102.5,102.5,2266500,102.5
20170523,102.5,104,102.5,102.5,1913500,103
20170524,103,106.5,103,106.5,4618100,106.5
20170525,106.5,109,105,108,5149800,108
20170526,108,108,106,106,2534400,106
20170529,106,107,105.5,107,2601100,107
20170530,107,109.5,106.5,108.5,3432400,109.5
20170531,109.5,111,108,108,7891300,108
20170601,108,108.5,106,106.5,2651200,106.5
20170602,106.5,107,105,106,1907600,106.5
20170605,106.5,106.5,104,104.5,2071900,105
20170606,105,107,104.5,107,1034500,107.5
20170607,107.5,108,106.5,106.5,1522500,106.5
20170608,106.5,108.5,106.5,108.5,1367600,108
20170609,108,108,106,107,1405700,106.5
20170612,106.5,107,105.5,106,813000,106
20170613,106,107,105.5,106,1621800,106
20170614,106,111,106,110,3083900,109.5
20170615,109.5,110,108,108,2621800,108
20170616,108,112,108,111.5,3423200,111
20170619,111,111.5,110.5,110.5,1591900,111
20170620,111,112.5,110.5,110.5,2655100,111
20170621,111,112.5,110.5,112,1344400,112
20170622,112,112,110.5,111,1648500,110.5
20170623,110.5,111.5,109,109,1663000,109.5
20170626,109.5,111,109,110.5,866000,111.5
20170627,111.5,112,110.5,110.5,2039800,110.5
20170628,110.5,110.5,109,109.5,1336700,109.5
20170629,109.5,110.5,109,109,1522700,109
20170630,109,110,107.5,108.5,1369900,108.5
20170703,108.5,110,107.5,108.5,938400,108.5
20170704,108.5,109,105.5,106,1631700,105.5
20170705,105.5,106,104.5,105.5,1534600,104.5
20170706,104.5,105,104,104.5,2894300,104.5
20170707,104.5,107,104.5,106,1264800,106.5
20170711,106.5,107.5,106,106,1470000,106.5
20170712,106.5,107.5,106,107.5,1223800,107.5
20170713,107.5,107.5,104.5,104.5,2375600,104.5
20170714,104.5,105.5,103.5,105,1853400,104.5
20170717,104.5,105,103.5,104,1373200,103.5
20170718,103.5,104,99.75,100.5,7562700,100.5
20170719,100.5,102,99.75,101.5,2658300,101
20170720,101,101,98.5,99.25,3745500,99
20170721,99,102,99,99.75,1886700,99.25
20170724,99.25,99.25,93.25,93.5,13748500,93.75
20170725,93.75,94.25,89.25,89.5,12759800,90.5
20170726,90.5,90.75,88,89.5,7798800,89.25
20170727,89.25,89.25,85.75,89.25,10539500,89.75
20170731,89.75,90.25,86.5,86.5,8218500,86.5
20170801,86.5,88.75,86,88.5,6075600,88.5
20170802,88.5,89.5,88.25,88.5,3170400,88.5
20170803,88.5,89,85.75,86.25,4800400,86
20170804,86,87,82.75,82.75,8361200,82.5
20170807,82.5,82.75,80.25,81,10123500,81.25
20170808,81.25,84.25,79.75,84,14221600,85
20170809,85,86.5,83,83,13418200,83
20170810,83,86.25,83,86,7979700,86.25
20170811,86.25,86.75,85.25,86.5,5218200,87
20170815,87,89.25,87,89.25,7086900,88.75
20170816,88.75,89,88,88.5,4067200,88.5
20170817,88.5,89.5,88,88.5,3589800,87.75
20170818,87.75,88,86.5,87,2560900,87
20170821,87,89,86.75,87.75,2687200,88
20170822,88,88.5,86.5,86.75,2356100,86.75
20170823,86.75,86.75,85.5,86.5,2422800,87
20170824,87,88.25,86.5,87.25,3350300,87
20170825,87,87.5,86.25,87,1785100,87
20170828,87,87,86,86.5,1910900,86.5
20170829,86.5,89.25,86.25,88.25,5590500,88.25
20170830,88.25,88.5,87,87.25,2198600,87.5
20170831,87.5,88.25,87.25,87.5,1857000,88
20170901,88,88.25,87,87.25,1259000,87.25
20170904,87.25,87.75,87,87,1089900,87
20170905,87,87,86.25,86.25,1783200,86.25
20170906,86.25,86.5,85.75,86,1212200,86
20170907,86,86.25,84.25,84.5,6047500,84.75
20170908,84.75,86.25,84.75,84.75,3232600,85
20170911,85,87.75,84.75,87,5320100,87.5
20170912,87.5,88.75,87,88.25,4338600,88.75
20170913,88.75,89.25,87.75,88.5,4851000,89.5
20170914,89.5,92.75,89.5,92.5,12882500,92
20170915,92,92.5,91.5,92,2885200,92.5
20170918,92.5,96,92,95.25,10424400,95.5
20170919,95.5,96,93,93.25,7054800,93.5
20170920,93.5,93.5,92.25,92.75,3137900,92.75
20170921,92.75,94.75,92.75,94.25,4793000,94.25
20170922,94.25,94.75,93.5,93.75,4137100,94.5
20170925,94.5,98.25,94,98,11207800,98.25
20170926,98.25,99.75,98,98,5330900,99
20170927,99,102.5,98,102,10500500,102.5
20170928,102.5,105.5,102,102,8290000,102
20170929,102,102,99.75,100,4301200,100.5
20171002,100.5,102.5,100,101.5,3530400,103.5
20171003,103.5,104.5,101,102,6118100,102
20171004,102,103.5,101.5,102,2940600,102.5
20171005,102.5,103.5,102,103,2357100,103.5
20171006,103.5,104,102,102,2598900,103
20171009,103,103,99,99.5,4554700,99
20171010,99,101,99,100,3483800,101
20171011,101,102.5,100,100.5,3823300,100
20171012,100,102,99.25,99.75,3513800,100
20171016,100,100,97,97.25,5278300,96.25
20171017,96.25,96.5,94.25,94.25,7635800,94.25
20171018,94.25,96.75,94,94.5,4805400,94.5
20171019,94.5,96.25,94.5,95.25,4273600,94.75
20171020,94.75,95.5,93.5,94.25,4099400,94.25
20171024,94.25,95.75,94,95,3508600,95.5
20171025,95.5,96.75,95.25,95.5,2263500,97.25
20171027,97.25,99,97.25,98,6235700,98
20171030,98,102,97.75,101,11432000,101
20171031,101,102,99,100,4775800,101
20171101,101,101,98,98.25,4126500,98.5
20171102,98.5,99,96.75,97.25,3660900,97.25
20171103,97.25,97.25,95.75,97.25,2643400,97.25
20171106,97.25,98.75,97.25,98.25,2674200,98.75
20171107,98.75,99,97.25,97.5,2997100,94
20171108,94,94.25,89.5,89.5,14158700,89.75
20171109,89.75,89.75,85,85.25,10364100,85
20171110,85,85.5,83.75,83.75,5933500,84
20171113,84,86,83.5,85,3649100,85
20171114,85,85.75,84.5,84.75,1918600,84.75
20171115,84.75,85,83.25,83.5,3048300,83.5
20171116,83.5,84.25,82,82.25,3298200,82.75
20171117,82.75,86,82.5,85.75,3844100,85.75
20171120,85.75,85.75,84,84.5,2202600,84.75
20171121,84.75,85,83.75,84.25,2681500,84.5
20171122,84.5,85.5,84,84.5,1728700,84.25
20171123,84.25,85.25,84.25,84.5,1333600,84.25
20171124,84.25,85,83.75,84,1110100,84
20171127,84,84.25,82.25,83.25,2799900,83.25
20171128,83.25,84,83,83.75,1284000,83.75
20171129,83.75,85,82.5,82.75,2942700,83.25
20171130,83.25,83.25,82.25,82.5,3282800,83.5
20171201,83.5,83.75,82.5,82.5,1560200,82.5
20171204,82.5,83.25,82.5,83,1020800,84.5
20171206,84.5,84.5,83,83.5,2821300,83.5
20171207,83.5,85.5,83.5,85.5,3958500,86.25
20171208,86.25,87,86,86,3571100,86.5
20171212,86.5,86.75,86,86.5,1282500,86.5
20171213,86.5,88.75,86.5,87.75,5504900,87.5
20171214,87.5,87.5,84.5,84.75,3245500,85
20171215,85,85.5,84,84,1740100,84.5
20171218,84.5,85.5,84.25,84.75,1752400,85.75
20171219,85.75,86,84.5,84.5,1789400,85
20171220,85,85.75,85,85.25,2201800,85.5
20171221,85.5,86,85.5,85.75,1326800,85.75
20171222,85.75,86.25,85.5,85.75,1111800,85.75
20171225,85.75,86,84.5,84.75,1338700,85.5
20171226,85.5,85.5,84.75,85,1082500,85
20171227,85,85,84,84,1390100,84
20171228,84,84.25,81.25,81.75,4498100,82
20171229,82,83.25,81.75,82.75,2678900,82.75
20180103,82.75,84.25,82.25,83.75,2245800,84.25
20180104,84.25,84.5,83.5,84,1080300,83.5
20180105,83.5,84,81.25,81.5,3906800,81.5
20180108,81.5,82.25,80.25,80.75,3699800,80.5
20180109,80.5,81.25,80.25,81,1268500,80.5
20180110,80.5,81.5,80.25,80.75,2146700,80.25
20180111,80.25,80.75,79.75,80.5,1759100,80.5
20180112,80.5,81.75,80.25,81,1477600,80.75
20180115,80.75,81,80.25,80.75,717200,81.25
20180116,81.25,81.25,80.5,81.25,495300,81.25
20180117,81.25,83,81,82.75,2363500,83.5
20180118,83.5,83.75,82.5,82.5,1563200,83
20180119,83,83.25,82.25,83,1458100,83
20180122,83,83,80.5,81,1674200,81
20180123,81,81.25,79.75,80.5,2492900,80.5
20180124,80.5,81,80.25,80.75,1379900,80.25
20180125,80.25,80.5,78,79,4620000,78.5
20180126,78.5,78.75,76,77,5396800,77
20180129,77,78,76.25,77.5,2520100,77.5
20180130,77.5,77.5,76.25,76.75,1454600,76.75
20180131,76.75,77,74.25,74.5,3513700,74.5
20180201,74.5,74.75,72,72.75,5780500,73
20180202,73,73.5,71.75,72.25,2435400,71.5
20180205,71.5,76.5,71,76,7061600,75.5
20180206,75.5,77.75,72.25,72.25,8087700,72.75
20180207,72.75,74.75,72.5,72.75,3080500,74.5
20180208,74.5,75.5,73.5,74.75,4542000,74.25
20180209,74.25,77.5,74.25,77.25,6901100,76.75
20180212,76.75,78.25,76.25,77.25,3505800,77
20180213,77,77.25,75.5,75.75,2324900,76
20180214,76,76.25,73.25,73.5,3252500,73.25
20180215,73.25,74,72.5,73.25,2447500,73
20180216,73,73.5,72.75,73,1731700,73
20180219,73,73.25,71.75,72.25,2867000,72.5
20180220,72.5,73.5,72.25,72.5,1761300,72.75
20180221,72.75,72.75,69,69.25,4533800,69.75
20180222,69.75,70.25,68,69,2583600,69
20180223,69,70.5,68.5,69.5,1737000,69.5
20180226,69.5,71,69.5,69.75,2335100,71
20180227,71,73,70,71,3885500,71.25
20180228,71.25,72.5,70,70,2806300,70.75
20180302,70.75,72,69.5,70,1939100,70
20180305,70,70.5,68.5,68.5,1515900,68.5
20180306,68.5,68.5,64.25,65,3325300,65.75
20180307,65.75,66.75,64.25,64.5,2341500,64.5
20180308,64.5,66.25,64.5,66.25,1722400,67
20180309,67,67,65.75,66,1621900,66.5
20180312,66.5,67,65.25,66.5,1122700,66.25
20180313,66.25,69.5,66.25,69.25,2187000,72
20180314,72,72.75,70,70,4564200,70.25
20180315,70.25,70.75,69.25,70,1519000,70.25
20180316,70.25,70.5,69.5,70,1311300,70.25
20180319,70.25,71.25,69.75,70,949700,69.5
20180320,69.5,70,69,69.5,1102200,69.25
20180321,69.25,70,69.25,69.5,720900,69.75
20180322,69.75,71.5,69.75,71.5,2308800,70.5
20180323,70.5,72,70.5,71.25,1928900,71.25
20180326,71.25,71.75,70.25,71.5,1311400,71.25
20180327,71.25,72,70.75,71,1872400,71
20180328,71,71.5,68.25,68.5,1575500,68.25
20180329,68.25,69,66,67,2569900,67.5
20180330,67.5,68.25,66.75,67.25,882800,68.5
20180402,68.5,68.75,67,67.25,464400,66.75
20180403,66.75,66.75,65,65.5,2183100,64.75
20180404,64.75,65.75,63.25,63.25,1595300,63
20180405,63,63,61,62.5,1504200,61.25
20180409,61.25,62,60,60.25,1301500,60.5
20180410,60.5,65,60.25,64.75,2778000,65.25
20180411,65.25,68.75,65.25,68.25,3244800,67.75
20180412,67.75,68,66.25,66.5,1288300,66.75
20180417,66.75,71.5,66.75,71.5,4815900,72
20180418,72,74,71.25,71.5,4779300,72.5
20180419,72.5,73,70.25,71.75,2810000,71.25
20180420,71.25,74,71.25,74,3826600,75
20180423,75,77.75,74.75,77.25,6039200,77.75
20180424,77.75,78,74,74.5,4269100,74
20180425,74,75,72.5,73.25,2803200,73.5
20180426,73.5,75.5,72.75,72.75,3120400,72.25
20180427,72.25,72.5,67.5,67.5,7445800,67.5
20180430,67.5,69.5,66.75,68.25,3292000,70.75
20180502,70.75,70.75,68.75,70,3691200,69.25
20180503,69.25,71,69,69.25,3984000,69.5
20180504,69.5,70.5,69,69.5,2031500,
